date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:06:13	117/117	---MC-	200	added ('OK')	text/plain	date:Tue,%2014%20Nov%202017%2011:06:13%20GMT	http://www.alti-flore.com/robots.txt		(from )
12:06:14	9800/9800	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:06:13%20GMT	http://www.alti-flore.com/	/home/stephane/websites/altiflore/www.alti-flore.com/index.html	(from )
12:06:14	2352/2352	---M--	200	added ('OK')	image/png	etag:%227a6e0c-930-5106384234832%22	http://www.alti-flore.com/images/mobile-logoMA.png	/home/stephane/websites/altiflore/www.alti-flore.com/images/mobile-logoMA.png	(from http://www.alti-flore.com/)
12:06:16	9935/9935	---M--	200	added ('OK')	text/css	etag:%22282c94-26cf-55aa41b81accf%22	http://www.alti-flore.com/css/photoswipe/default-skin/photoswipe.css	/home/stephane/websites/altiflore/www.alti-flore.com/css/photoswipe/default-skin/photoswipe.css	(from http://www.alti-flore.com/)
12:06:18	11320/11320	---M--	200	added ('OK')	application/javascript	etag:%227aa527-2c38-5528b6067ec59%22	http://www.alti-flore.com/javascripts/customv3.js	/home/stephane/websites/altiflore/www.alti-flore.com/javascripts/customv3.js	(from http://www.alti-flore.com/)
12:06:19	26165/26165	---M--	200	added ('OK')	text/css	etag:%227ab6f9-6635-55deeef31d5aa%22	http://www.alti-flore.com/css/mobile20161126.css	/home/stephane/websites/altiflore/www.alti-flore.com/css/mobile20161126.css	(from http://www.alti-flore.com/)
12:06:19	58/58	---M--	200	added ('OK')	text/css	etag:%22282dee-3a-55aa41d023351%22	http://www.alti-flore.com/css/typo/century.css	/home/stephane/websites/altiflore/www.alti-flore.com/css/typo/century.css	(from http://www.alti-flore.com/)
12:06:19	11952/11952	---M--	200	added ('OK')	text/css	etag:%22101505-2eb0-55dea1eb579dd%22	http://www.alti-flore.com/images/professionnel/142829/e-commerce4.css	/home/stephane/websites/altiflore/www.alti-flore.com/images/professionnel/142829/e-commerce4.css	(from http://www.alti-flore.com/)
12:06:20	24576/24576	---M--	200	added ('OK')	text/css	etag:%227ab6fa-6000-55c60939e30cd%22	http://www.alti-flore.com/css/standard20161126.css	/home/stephane/websites/altiflore/www.alti-flore.com/css/standard20161126.css	(from http://www.alti-flore.com/)
12:06:21	1735/1735	---MC-	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202017%2011:06:20%20GMT	http://www.alti-flore.com/stylecouleur-142829.css	/home/stephane/websites/altiflore/www.alti-flore.com/stylecouleur-142829.css	(from http://www.alti-flore.com/)
12:06:21	17448/17448	---M--	200	added ('OK')	text/css	etag:%227abd9f-4428-55aa41c799a35%22	http://www.alti-flore.com/css/swiper.min.css	/home/stephane/websites/altiflore/www.alti-flore.com/css/swiper.min.css	(from http://www.alti-flore.com/)
12:06:22	41503/41503	---M--	200	added ('OK')	application/javascript	etag:%227ab4d5-a21f-53a449888aadd%22	http://www.alti-flore.com/javascripts/photoswipe.min.js	/home/stephane/websites/altiflore/www.alti-flore.com/javascripts/photoswipe.min.js	(from http://www.alti-flore.com/)
12:06:23	6027/6027	---M--	200	added ('OK')	application/javascript	etag:%227aa52b-178b-550be78f7b0c6%22	http://www.alti-flore.com/javascripts/dynMenuv2.js?v=20160406	/home/stephane/websites/altiflore/www.alti-flore.com/javascripts/dynMenuv2492a.js	(from http://www.alti-flore.com/)
12:06:25	18784/18784	---M--	200	added ('OK')	image/jpeg	etag:%2278bbf6-4960-4fd4a71ef84e0%22	http://www.alti-flore.com/images/logo/logo-142829.jpg	/home/stephane/websites/altiflore/www.alti-flore.com/images/logo/logo-142829.jpg	(from http://www.alti-flore.com/)
12:06:25	12722/12722	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:06:25%20GMT	http://www.alti-flore.com/contacter-alti-flore.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/contacter-alti-flore.142829.html	(from http://www.alti-flore.com/)
12:06:26	9442/9442	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202017%2011:06:25%20GMT	http://www.alti-flore.com/envoyer-courriel-alti-flore.142829.html	/home/stephane/websites/altiflore/www.alti-flore.com/envoyer-courriel-alti-flore.142829.html	(from http://www.alti-flore.com/)
